ZIP.x,NUMB,ZIP_END,lng_start,lat_start,lng_end,lat_end,distance_metres,zip_tot_dist,distance_reed_pdx,co2_emission_air_km,portland_native,num,car_fuel_econ,international,pdx_airport,distance_km,co2_emission_car_km,tot_co2_output,everyones_output,city,abb_state,state,ZCTA,Population,Density,Primary Official County Code,Primary Official County Name,County Weights,Official County Name,Official County Code,Imprecise,Military,Timezone,Geo Point
97381,1,97218,-122.6,44.9,-122.59,45.58,75701.31178010088,75.7,20.9215,90,no,885,10.93,no,PDX,75.7,251.03,12064.924145,269186314.7768758,Silverton,OR,Oregon,TRUE,16158,57.3,41047,Marion,"{""41047"": ""100""}",Marion,41047,FALSE,FALSE,America/Los_Angeles,"44.97268, -122.74572"
97385,1,97218,-122.74,44.86,-122.59,45.58,81008.39577309831,81.01,20.9215,90,no,886,10.93,no,PDX,81.01,251.03,12542.824145000002,269186314.7768758,Sublimity,OR,Oregon,TRUE,3151,29.8,41047,Marion,"{""41047"": ""100""}",Marion,41047,FALSE,FALSE,America/Los_Angeles,"44.86655, -122.72835"
97394,1,97218,-124,44.4,-122.59,45.58,171974.43239591923,171.97,20.9215,90,no,887,10.93,no,PDX,171.97,251.03,20729.224145,269186314.7768758,Waldport,OR,Oregon,TRUE,5224,33,41041,Lincoln,"{""41041"": ""100""}",Lincoln,41041,FALSE,FALSE,America/Los_Angeles,"44.42605, -123.9772"
97404,1,97218,-123.13,44.11,-122.59,45.58,169097.8023354097,169.1,20.9215,90,no,888,10.93,no,PDX,169.1,251.03,20470.924145,269186314.7768758,Eugene,OR,Oregon,TRUE,34616,1378.6,41039,Lane,"{""41039"": ""100""}",Lane,41039,FALSE,FALSE,America/Los_Angeles,"44.10486, -123.13298"
97405,5,97218,-123.1,43.9,-122.59,45.58,191313.89670592296,956.57,20.9215,90,no,889,10.93,no,PDX,191.31,251.03,22469.824145000002,269186314.7768758,Eugene,OR,Oregon,TRUE,45250,115,41039,Lane,"{""41039"": ""100""}",Lane,41039,FALSE,FALSE,America/Los_Angeles,"43.93975, -123.19156"
97420,1,97218,-124.1,43.4,-122.59,45.58,270672.7463289872,270.67,20.9215,90,no,890,10.93,no,PDX,270.67,251.03,29612.224145000004,269186314.7768758,Coos Bay,OR,Oregon,TRUE,27926,45.4,41011,Coos,"{""41011"": ""100""}",Coos,41011,FALSE,FALSE,America/Los_Angeles,"43.35487, -124.14625"
97424,1,97218,-123,43.7,-122.59,45.58,211784.4468168038,211.78,20.9215,90,no,891,10.93,no,PDX,211.78,251.03,24312.124145,269186314.7768758,Cottage Grove,OR,Oregon,TRUE,17909,30,41039,Lane,"{""41039"": ""98.46"", ""41019"": ""1.54""}",Lane|Douglas,41039|41019,FALSE,FALSE,America/Los_Angeles,"43.74448, -123.05447"
97456,1,97218,-123.4,44.4,-122.59,45.58,146016.01573227072,146.02,20.9215,90,no,892,10.93,no,PDX,146.02,251.03,18393.724145,269186314.7768758,Monroe,OR,Oregon,TRUE,2826,12,41003,Benton,"{""41003"": ""93.17"", ""41039"": ""6.83""}",Benton|Lane,41003|41039,FALSE,FALSE,America/Los_Angeles,"44.34026, -123.36052"
97459,1,97218,-124.1,43.4,-122.59,45.58,270672.7463289872,270.67,20.9215,90,no,893,10.93,no,PDX,270.67,251.03,29612.224145000004,269186314.7768758,North Bend,OR,Oregon,TRUE,13643,51.6,41011,Coos,"{""41011"": ""99.47"", ""41019"": ""0.53""}",Coos|Douglas,41011|41019,FALSE,FALSE,America/Los_Angeles,"43.48361, -124.17284"
97471,1,97218,-123.5,43.2,-122.59,45.58,274646.3170247562,274.65,20.9215,90,no,894,10.93,no,PDX,274.65,251.03,29970.424144999997,269186314.7768758,Roseburg,OR,Oregon,TRUE,31035,68.9,41019,Douglas,"{""41019"": ""100""}",Douglas,41019,FALSE,FALSE,America/Los_Angeles,"43.22016, -123.47589"
97477,1,97218,-123,44.07,-122.59,45.58,171180.41717517053,171.18,20.9215,90,no,895,10.93,no,PDX,171.18,251.03,20658.124145,269186314.7768758,Springfield,OR,Oregon,TRUE,37535,1161.8,41039,Lane,"{""41039"": ""100""}",Lane,41039,FALSE,FALSE,America/Los_Angeles,"44.05875, -123.01122"
97504,1,97218,-122.8,42.3,-122.59,45.58,365515.3405439694,365.52,20.9215,90,no,896,10.93,no,PDX,365.52,251.03,38148.724145,269186314.7768758,Medford,OR,Oregon,TRUE,47947,396,41029,Jackson,"{""41029"": ""100""}",Jackson,41029,FALSE,FALSE,America/Los_Angeles,"42.32693, -122.79868"
97520,3,97218,-122.5,42.2,-122.59,45.58,376329.0729748087,1128.99,20.9215,90,no,897,10.93,no,PDX,376.33,251.03,39121.624144999994,269186314.7768758,Ashland,OR,Oregon,TRUE,25177,31.5,41029,Jackson,"{""41029"": ""100""}",Jackson,41029,FALSE,FALSE,America/Los_Angeles,"42.15773, -122.5513"
97526,1,97218,-123.4,42.5,-122.59,45.58,348931.60567307076,348.93,20.9215,90,no,898,10.93,no,PDX,348.93,251.03,36655.624145,269186314.7768758,Grants Pass,OR,Oregon,TRUE,35920,98.5,41033,Josephine,"{""41033"": ""99.48"", ""41029"": ""0.52""}",Josephine|Jackson,41033|41029,FALSE,FALSE,America/Los_Angeles,"42.51404, -123.34022"
97527,2,97218,-123.4,42.4,-122.59,45.58,359885.42067435087,719.77,20.9215,90,no,899,10.93,no,PDX,359.89,251.03,37642.024145,269186314.7768758,Grants Pass,OR,Oregon,TRUE,36180,58.9,41033,Josephine,"{""41033"": ""95.66"", ""41029"": ""4.34""}",Josephine|Jackson,41033|41029,FALSE,FALSE,America/Los_Angeles,"42.38226, -123.40806"
97530,1,97218,-123,42.2,-122.59,45.58,377693.26881474606,377.69,20.9215,90,no,900,10.93,no,PDX,377.69,251.03,39244.024145,269186314.7768758,Jacksonville,OR,Oregon,TRUE,6913,7.4,41029,Jackson,"{""41029"": ""100""}",Jackson,41029,FALSE,FALSE,America/Los_Angeles,"42.15192, -123.05757"
97701,1,97218,-121.3,44,-122.59,45.58,203270.77619943104,203.27,20.9215,90,no,901,10.93,no,PDX,203.27,251.03,23546.224145,269186314.7768758,Bend,OR,Oregon,TRUE,69499,39.6,41017,Deschutes,"{""41017"": ""99.9"", ""41013"": ""0.1""}",Deschutes|Crook,41017|41013,FALSE,FALSE,America/Los_Angeles,"44.01483, -121.33105"
97702,5,97218,-121.3,43.9,-122.59,45.58,213017.52868648962,1065.09,20.9215,90,no,902,10.93,no,PDX,213.02,251.03,24423.724145,269186314.7768758,Bend,OR,Oregon,TRUE,50164,236.3,41017,Deschutes,"{""41017"": ""100""}",Deschutes,41017,FALSE,FALSE,America/Los_Angeles,"43.99863, -121.24356"
97756,1,97218,-121.2,44.3,-122.59,45.58,179714.24413806433,179.71,20.9215,90,no,903,10.93,no,PDX,179.71,251.03,21425.824145000002,269186314.7768758,Redmond,OR,Oregon,TRUE,38844,132.6,41017,Deschutes,"{""41017"": ""99.89"", ""41013"": ""0.11""}",Deschutes|Crook,41017|41013,FALSE,FALSE,America/Los_Angeles,"44.27851, -121.21385"
98004,2,97218,-122.21,47.62,-122.59,45.58,228943.30841153057,457.89,20.9215,90,no,904,10.93,no,PDX,228.94,251.03,25856.524145,269186314.7768758,Bellevue,WA,Washington,TRUE,36202,1985.4,53033,King,"{""53033"": ""100""}",King,53033,FALSE,FALSE,America/Los_Angeles,"47.61883, -122.20595"
98005,1,97218,-122.17,47.62,-122.59,45.58,229351.59936199756,229.35,20.9215,90,no,905,10.93,no,PDX,229.35,251.03,25893.424145,269186314.7768758,Bellevue,WA,Washington,TRUE,19223,987.7,53033,King,"{""53033"": ""100""}",King,53033,FALSE,FALSE,America/Los_Angeles,"47.61478, -122.16862"
98006,4,97218,-122.15,47.56,-122.59,45.58,222968.740186391,891.87,20.9215,90,no,906,10.93,no,PDX,222.97,251.03,25319.224145,269186314.7768758,Bellevue,WA,Washington,TRUE,37871,1365.3,53033,King,"{""53033"": ""100""}",King,53033,FALSE,FALSE,America/Los_Angeles,"47.55748, -122.15081"
98008,2,97218,-122.11,47.61,-122.59,45.58,228940.6388739022,457.88,20.9215,90,no,907,10.93,no,PDX,228.94,251.03,25856.524145,269186314.7768758,Bellevue,WA,Washington,TRUE,25719,1797.7,53033,King,"{""53033"": ""100""}",King,53033,FALSE,FALSE,America/Los_Angeles,"47.60527, -122.11098"
98011,1,97218,-122.2,47.75,-122.59,45.58,243392.75257428308,243.39,20.9215,90,no,908,10.93,no,PDX,243.39,251.03,27157.024145,269186314.7768758,Bothell,WA,Washington,TRUE,33830,1592.6,53033,King,"{""53033"": ""100""}",King,53033,FALSE,FALSE,America/Los_Angeles,"47.75338, -122.20189"
98012,4,97218,-122.2,47.84,-122.59,45.58,253336.17301185682,1013.34,20.9215,90,no,909,10.93,no,PDX,253.34,251.03,28052.524145,269186314.7768758,Bothell,WA,Washington,TRUE,67427,1698.7,53061,Snohomish,"{""53061"": ""100""}",Snohomish,53061,FALSE,FALSE,America/Los_Angeles,"47.84156, -122.19911"
98021,1,97218,-122.2,47.8,-122.59,45.58,248916.12955421227,248.92,20.9215,90,no,910,10.93,no,PDX,248.92,251.03,27654.724145,269186314.7768758,Bothell,WA,Washington,TRUE,31496,1202.4,53061,Snohomish,"{""53061"": ""100""}",Snohomish,53061,FALSE,FALSE,America/Los_Angeles,"47.79257, -122.20819"
98027,2,97218,-122,47.5,-122.59,45.58,218453.84573725387,436.91,20.9215,90,no,911,10.93,no,PDX,218.45,251.03,24912.424145,269186314.7768758,Issaquah,WA,Washington,TRUE,30989,214.4,53033,King,"{""53033"": ""100""}",King,53033,FALSE,FALSE,America/Los_Angeles,"47.50138, -121.99933"
98036,2,97218,-122.28,47.8,-122.59,45.58,248259.74227026151,496.52,20.9215,90,no,912,10.93,no,PDX,248.26,251.03,27595.324145,269186314.7768758,Lynnwood,WA,Washington,TRUE,40723,1624.7,53061,Snohomish,"{""53061"": ""100""}",Snohomish,53061,FALSE,FALSE,America/Los_Angeles,"47.81111, -122.2816"
98039,1,97218,-122.23,47.63,-122.59,45.58,229859.05918721537,229.86,20.9215,90,no,913,10.93,no,PDX,229.86,251.03,25939.324145000002,269186314.7768758,Medina,WA,Washington,TRUE,3267,873.9,53033,King,"{""53033"": ""100""}",King,53033,FALSE,FALSE,America/Los_Angeles,"47.63305, -122.23961"
98040,2,97218,-122.23,47.56,-122.59,45.58,222126.98866406726,444.25,20.9215,90,no,914,10.93,no,PDX,222.13,251.03,25243.624145,269186314.7768758,Mercer Island,WA,Washington,TRUE,25675,1553.1,53033,King,"{""53033"": ""100""}",King,53033,FALSE,FALSE,America/Los_Angeles,"47.56612, -122.23198"
98045,1,97218,-121.5,47.5,-122.59,45.58,229444.95152547464,229.44,20.9215,90,no,915,10.93,no,PDX,229.44,251.03,25901.524145,269186314.7768758,North Bend,WA,Washington,TRUE,15339,17.6,53033,King,"{""53033"": ""100""}",King,53033,FALSE,FALSE,America/Los_Angeles,"47.39158, -121.63471"
98050,1,97218,-121.937,47.526,-122.59,45.58,222318.2339061475,222.32,20.9215,90,no,916,10.93,no,PDX,222.32,251.03,25260.724145,269186314.7768758,Preston,WA,Washington,TRUE,432,50.4,53033,King,"{""53033"": ""100""}",King,53033,FALSE,FALSE,America/Los_Angeles,"47.54399, -121.94041"
98052,1,97218,-122.12,47.68,-122.59,45.58,236514.43833635957,236.51,20.9215,90,no,917,10.93,no,PDX,236.51,251.03,26537.824145,269186314.7768758,Redmond,WA,Washington,TRUE,70245,1348.3,53033,King,"{""53033"": ""100""}",King,53033,FALSE,FALSE,America/Los_Angeles,"47.68125, -122.12025"
98059,2,97218,-122.11,47.5,-122.59,45.58,216869.27258241322,433.74,20.9215,90,no,918,10.93,no,PDX,216.87,251.03,24770.224145,269186314.7768758,Renton,WA,Washington,TRUE,38959,752.8,53033,King,"{""53033"": ""100""}",King,53033,FALSE,FALSE,America/Los_Angeles,"47.50223, -122.12101"
98070,2,97218,-122.5,47.4,-122.59,45.58,202718.81566775357,405.44,20.9215,90,no,919,10.93,no,PDX,202.72,251.03,23496.724145,269186314.7768758,Vashon,WA,Washington,TRUE,10291,107.6,53033,King,"{""53033"": ""100""}",King,53033,FALSE,FALSE,America/Los_Angeles,"47.41219, -122.4726"
98072,2,97218,-122.13,47.76,-122.59,45.58,245205.8648281932,490.41,20.9215,90,no,920,10.93,no,PDX,245.21,251.03,27320.824145000002,269186314.7768758,Woodinville,WA,Washington,TRUE,23939,509.9,53033,King,"{""53033"": ""86.67"", ""53061"": ""13.33""}",King|Snohomish,53033|53061,FALSE,FALSE,America/Los_Angeles,"47.76117, -122.13215"
98074,1,97218,-122.04,47.61,-122.59,45.58,229859.72717600822,229.86,20.9215,90,no,922,10.93,no,PDX,229.86,251.03,25939.324145000002,269186314.7768758,Sammamish,WA,Washington,TRUE,28775,1041.4,53033,King,"{""53033"": ""100""}",King,53033,FALSE,FALSE,America/Los_Angeles,"47.62263, -122.04314"
98075,1,97218,-122.02,47.58,-122.59,45.58,226868.6459676995,226.87,20.9215,90,no,923,10.93,no,PDX,226.87,251.03,25670.224145,269186314.7768758,Sammamish,WA,Washington,TRUE,23996,977.4,53033,King,"{""53033"": ""100""}",King,53033,FALSE,FALSE,America/Los_Angeles,"47.58654, -122.03847"
98077,3,97218,-122.06,47.75,-122.59,45.58,244931.26723820527,734.79,20.9215,90,no,924,10.93,no,PDX,244.93,251.03,27295.624145,269186314.7768758,Woodinville,WA,Washington,TRUE,13452,299.7,53033,King,"{""53033"": ""93.18"", ""53061"": ""6.82""}",King|Snohomish,53033|53061,FALSE,FALSE,America/Los_Angeles,"47.75293, -122.05826"
98101,1,97218,-122.33,47.61,-122.59,45.58,226851.65774562652,226.85,20.9215,90,no,925,10.93,no,PDX,226.85,251.03,25668.424145,269186314.7768758,Seattle,WA,Washington,TRUE,13492,10033.1,53033,King,"{""53033"": ""100""}",King,53033,FALSE,FALSE,America/Los_Angeles,"47.6113, -122.33465"
98103,2,97218,-122.34,47.67,-122.59,45.58,233441.0881406638,466.88,20.9215,90,no,926,10.93,no,PDX,233.44,251.03,26261.524145,269186314.7768758,Seattle,WA,Washington,TRUE,53163,4416.9,53033,King,"{""53033"": ""100""}",King,53033,FALSE,FALSE,America/Los_Angeles,"47.67332, -122.34254"
98105,4,97218,-122.3,47.66,-122.59,45.58,232603.25086161005,930.41,20.9215,90,no,927,10.93,no,PDX,232.6,251.03,26185.924145,269186314.7768758,Seattle,WA,Washington,TRUE,50434,4717.7,53033,King,"{""53033"": ""100""}",King,53033,FALSE,FALSE,America/Los_Angeles,"47.66068, -122.28403"
98110,4,97218,-122.5,47.6,-122.59,45.58,224970.70372334414,899.88,20.9215,90,no,928,10.93,no,PDX,224.97,251.03,25499.224145,269186314.7768758,Bainbridge Island,WA,Washington,TRUE,24486,342.4,53035,Kitsap,"{""53035"": ""100""}",Kitsap,53035,FALSE,FALSE,America/Los_Angeles,"47.64469, -122.54353"
98112,4,97218,-122.3,47.62,-122.59,45.58,228171.9487206921,912.69,20.9215,90,no,929,10.93,no,PDX,228.17,251.03,25787.224145,269186314.7768758,Seattle,WA,Washington,TRUE,25474,3112.2,53033,King,"{""53033"": ""100""}",King,53033,FALSE,FALSE,America/Los_Angeles,"47.63392, -122.28893"
98115,5,97218,-122.29,47.68,-122.59,45.58,234892.57216373886,1174.46,20.9215,90,no,930,10.93,no,PDX,234.89,251.03,26392.024145,269186314.7768758,Seattle,WA,Washington,TRUE,54109,3172.3,53033,King,"{""53033"": ""100""}",King,53033,FALSE,FALSE,America/Los_Angeles,"47.685, -122.28216"
98116,2,97218,-122.4,47.58,-122.59,45.58,223112.90586063566,446.23,20.9215,90,no,931,10.93,no,PDX,223.11,251.03,25331.824145000002,269186314.7768758,Seattle,WA,Washington,TRUE,27338,3568.7,53033,King,"{""53033"": ""100""}",King,53033,FALSE,FALSE,America/Los_Angeles,"47.57397, -122.39507"
98117,3,97218,-122.38,47.69,-122.59,45.58,235431.69555644263,706.3,20.9215,90,no,932,10.93,no,PDX,235.43,251.03,26440.624145,269186314.7768758,Seattle,WA,Washington,TRUE,35645,3570.9,53033,King,"{""53033"": ""100""}",King,53033,FALSE,FALSE,America/Los_Angeles,"47.6882, -122.38148"
98118,1,97218,-122.26,47.55,-122.59,45.58,220748.39774236875,220.75,20.9215,90,no,933,10.93,no,PDX,220.75,251.03,25119.424145,269186314.7768758,Seattle,WA,Washington,TRUE,49181,3037.8,53033,King,"{""53033"": ""100""}",King,53033,FALSE,FALSE,America/Los_Angeles,"47.54245, -122.2688"
98122,1,97218,-122.3,47.61,-122.59,45.58,227064.25442918774,227.06,20.9215,90,no,934,10.93,no,PDX,227.06,251.03,25687.324145000002,269186314.7768758,Seattle,WA,Washington,TRUE,39305,6558.8,53033,King,"{""53033"": ""100""}",King,53033,FALSE,FALSE,America/Los_Angeles,"47.61151, -122.29184"
98125,3,97218,-122.3,47.72,-122.59,45.58,239251.69877549147,717.76,20.9215,90,no,935,10.93,no,PDX,239.25,251.03,26784.424145,269186314.7768758,Seattle,WA,Washington,TRUE,42981,3075.3,53033,King,"{""53033"": ""100""}",King,53033,FALSE,FALSE,America/Los_Angeles,"47.71641, -122.29812"
98133,2,97218,-122.34,47.74,-122.59,45.58,241207.14290069576,482.41,20.9215,90,no,936,10.93,no,PDX,241.21,251.03,26960.824145000002,269186314.7768758,Seattle,WA,Washington,TRUE,48650,2649.4,53033,King,"{""53033"": ""100""}",King,53033,FALSE,FALSE,America/Los_Angeles,"47.73988, -122.34425"
98144,2,97218,-122.3,47.58,-122.59,45.58,223741.49901512507,447.48,20.9215,90,no,937,10.93,no,PDX,223.74,251.03,25388.524145000003,269186314.7768758,Seattle,WA,Washington,TRUE,32439,3685.3,53033,King,"{""53033"": ""100""}",King,53033,FALSE,FALSE,America/Los_Angeles,"47.58596, -122.29237"
98155,1,97218,-122.31,47.76,-122.59,45.58,243616.7138415478,243.62,20.9215,90,no,938,10.93,no,PDX,243.62,251.03,27177.724145,269186314.7768758,Seattle,WA,Washington,TRUE,35041,1791,53033,King,"{""53033"": ""100""}",King,53033,FALSE,FALSE,America/Los_Angeles,"47.75601, -122.30034"
98166,1,97218,-122.36,47.45,-122.59,45.58,208911.48916229012,208.91,20.9215,90,no,939,10.93,no,PDX,208.91,251.03,24053.824145000002,269186314.7768758,Seattle,WA,Washington,TRUE,21452,1464.6,53033,King,"{""53033"": ""100""}",King,53033,FALSE,FALSE,America/Los_Angeles,"47.45281, -122.3501"
98178,1,97218,-122.25,47.49,-122.59,45.58,214207.81248135978,214.21,20.9215,90,no,940,10.93,no,PDX,214.21,251.03,24530.824145000002,269186314.7768758,Seattle,WA,Washington,TRUE,27335,2178.2,53033,King,"{""53033"": ""100""}",King,53033,FALSE,FALSE,America/Los_Angeles,"47.49929, -122.24706"
98221,1,97218,-122.6,48.5,-122.59,45.58,325053.79752755153,325.05,20.9215,90,no,941,10.93,no,PDX,325.05,251.03,34506.424145,269186314.7768758,Anacortes,WA,Washington,TRUE,21699,157.9,53057,Skagit,"{""53057"": ""99.53"", ""53055"": ""0.47""}",Skagit|San Juan,53057|53055,FALSE,FALSE,America/Los_Angeles,"48.50321, -122.65492"
98225,4,97218,-122.53,48.74,-122.59,45.58,351798.8730103596,1407.2,20.9215,90,no,942,10.93,no,PDX,351.8,251.03,36913.924145,269186314.7768758,Bellingham,WA,Washington,TRUE,51697,1580.4,53073,Whatcom,"{""53073"": ""100""}",Whatcom,53073,FALSE,FALSE,America/Los_Angeles,"48.75302, -122.50144"
98229,2,97218,-122.4,48.7,-122.59,45.58,347614.3278710981,695.23,20.9215,90,no,943,10.93,no,PDX,347.61,251.03,36536.824145000006,269186314.7768758,Bellingham,WA,Washington,TRUE,32801,258.1,53073,Whatcom,"{""53073"": ""99.01"", ""53057"": ""0.99""}",Whatcom|Skagit,53073|53057,FALSE,FALSE,America/Los_Angeles,"48.6955, -122.41046"
98233,1,97218,-122.4,48.5,-122.59,45.58,325372.029190983,325.37,20.9215,90,no,944,10.93,no,PDX,325.37,251.03,34535.224145,269186314.7768758,Burlington,WA,Washington,TRUE,16379,186.7,53057,Skagit,"{""53057"": ""100""}",Skagit,53057,FALSE,FALSE,America/Los_Angeles,"48.50393, -122.35082"
98236,1,97218,-122.42,47.95,-122.59,45.58,264145.26704940037,264.15,20.9215,90,no,945,10.93,no,PDX,264.15,251.03,29025.424144999997,269186314.7768758,Clinton,WA,Washington,TRUE,6002,101.2,53029,Island,"{""53029"": ""100""}",Island,53029,FALSE,FALSE,America/Los_Angeles,"47.95814, -122.40474"
98245,2,97218,-122.9,48.7,-122.59,45.58,348108.2521209508,696.22,20.9215,90,no,946,10.93,no,PDX,348.11,251.03,36581.824145000006,269186314.7768758,Eastsound,WA,Washington,TRUE,3826,46.2,53055,San Juan,"{""53055"": ""100""}",San Juan,53055,FALSE,FALSE,America/Los_Angeles,"48.66637, -122.91025"
98262,1,97218,-122.8,48.7,-122.59,45.58,347680.2250261795,347.68,20.9215,90,no,947,10.93,no,PDX,347.68,251.03,36543.124145,269186314.7768758,Lummi Island,WA,Washington,TRUE,903,37.7,53073,Whatcom,"{""53073"": ""100""}",Whatcom,53073,FALSE,FALSE,America/Los_Angeles,"48.69276, -122.6638"
98296,1,97218,-122.1,47.9,-122.59,45.58,260950.90817956557,260.95,20.9215,90,no,948,10.93,no,PDX,260.95,251.03,28737.424145,269186314.7768758,Snohomish,WA,Washington,TRUE,30702,348.2,53061,Snohomish,"{""53061"": ""100""}",Snohomish,53061,FALSE,FALSE,America/Los_Angeles,"47.84067, -122.10169"
98333,1,97218,-122.63,47.25,-122.59,45.58,185928.8870685992,185.93,20.9215,90,no,949,10.93,no,PDX,185.93,251.03,21985.624145,269186314.7768758,Fox Island,WA,Washington,TRUE,3918,291.3,53053,Pierce,"{""53053"": ""100""}",Pierce,53053,FALSE,FALSE,America/Los_Angeles,"47.24771, -122.62561"
98335,3,97218,-122.62,47.29,-122.59,45.58,190370.23820106353,571.11,20.9215,90,no,950,10.93,no,PDX,190.37,251.03,22385.224145,269186314.7768758,Gig Harbor,WA,Washington,TRUE,25631,449,53053,Pierce,"{""53053"": ""100""}",Pierce,53053,FALSE,FALSE,America/Los_Angeles,"47.29895, -122.61892"
98368,1,97218,-122.8,48,-122.59,45.58,269867.9183749796,269.87,20.9215,90,no,951,10.93,no,PDX,269.87,251.03,29540.224145,269186314.7768758,Port Townsend,WA,Washington,TRUE,15868,115.4,53031,Jefferson,"{""53031"": ""100""}",Jefferson,53031,FALSE,FALSE,America/Los_Angeles,"48.04272, -122.84534"
98382,1,97218,-123.1,48,-122.59,45.58,272181.2590969954,272.18,20.9215,90,no,952,10.93,no,PDX,272.18,251.03,29748.124145,269186314.7768758,Sequim,WA,Washington,TRUE,28942,65.1,53009,Clallam,"{""53009"": ""98.44"", ""53031"": ""1.56""}",Clallam|Jefferson,53009|53031,FALSE,FALSE,America/Los_Angeles,"48.02747, -123.07863"
98387,1,97218,-122.4,47.1,-122.59,45.58,169834.35339834707,169.83,20.9215,90,no,953,10.93,no,PDX,169.83,251.03,20536.624145,269186314.7768758,Spanaway,WA,Washington,TRUE,49386,672.5,53053,Pierce,"{""53053"": ""100""}",Pierce,53053,FALSE,FALSE,America/Los_Angeles,"47.05699, -122.39543"
98404,1,97218,-122.41,47.21,-122.59,45.58,181976.11272247793,181.98,20.9215,90,no,954,10.93,no,PDX,181.98,251.03,21630.124145,269186314.7768758,Tacoma,WA,Washington,TRUE,36243,1840,53053,Pierce,"{""53053"": ""100""}",Pierce,53053,FALSE,FALSE,America/Los_Angeles,"47.20975, -122.41008"
98405,1,97218,-122.47,47.25,-122.59,45.58,186131.46241285134,186.13,20.9215,90,no,955,10.93,no,PDX,186.13,251.03,22003.624145,269186314.7768758,Tacoma,WA,Washington,TRUE,23626,2208.6,53053,Pierce,"{""53053"": ""100""}",Pierce,53053,FALSE,FALSE,America/Los_Angeles,"47.2458, -122.47201"
98406,2,97218,-122.51,47.26,-122.59,45.58,187117.4519261907,374.23,20.9215,90,no,956,10.93,no,PDX,187.12,251.03,22092.724145,269186314.7768758,Tacoma,WA,Washington,TRUE,23354,2112.5,53053,Pierce,"{""53053"": ""100""}",Pierce,53053,FALSE,FALSE,America/Los_Angeles,"47.26211, -122.50898"
98407,1,97218,-122.51,47.29,-122.59,45.58,190455.21522843826,190.46,20.9215,90,no,957,10.93,no,PDX,190.46,251.03,22393.324145000002,269186314.7768758,Tacoma,WA,Washington,TRUE,21439,1475.5,53053,Pierce,"{""53053"": ""100""}",Pierce,53053,FALSE,FALSE,America/Los_Angeles,"47.28861, -122.51131"
98444,1,97218,-122.45,47.15,-122.59,45.58,175102.08131147132,175.1,20.9215,90,no,958,10.93,no,PDX,175.1,251.03,21010.924145,269186314.7768758,Tacoma,WA,Washington,TRUE,34456,1978,53053,Pierce,"{""53053"": ""100""}",Pierce,53053,FALSE,FALSE,America/Los_Angeles,"47.15285, -122.44899"
98467,1,97218,-122.54,47.2,-122.59,45.58,180378.42307547564,180.38,20.9215,90,no,959,10.93,no,PDX,180.38,251.03,21486.124145,269186314.7768758,University Place,WA,Washington,TRUE,15460,1310.4,53053,Pierce,"{""53053"": ""100""}",Pierce,53053,FALSE,FALSE,America/Los_Angeles,"47.20405, -122.54641"
98498,1,97218,-122.58,47.16,-122.59,45.58,175886.47217169282,175.89,20.9215,90,no,960,10.93,no,PDX,175.89,251.03,21082.024145,269186314.7768758,Lakewood,WA,Washington,TRUE,28754,1319.9,53053,Pierce,"{""53053"": ""100""}",Pierce,53053,FALSE,FALSE,America/Los_Angeles,"47.16231, -122.55452"
